date,n_avail,win_sec,imb,path_eff,srun,mvol,dur_cv,lvl_act,sh_path,sh_srun,sh_mvol,sh_lvl,nan_reason
2015-08-26,30404,2242.138,-0.027751,0.046037,0.002334,0.035927,1.402472,1.0,0.30814,0.108108,0.30456,1.0,
2015-08-27,74525,1466.138,-0.082717,0.070477,0.001334,0.032334,1.914633,0.306667,0.611916,0.208333,0.327268,0.365328,
2015-08-28,66135,2292.153,-0.026616,0.057535,0.001667,0.036715,2.407314,0.275667,0.396226,0.052632,0.305674,0.307285,
2015-09-01,31598,1842.13,0.0104,0.021349,0.0,0.028603,1.743892,0.921,0.140065,0.066667,0.257966,1.0,
2015-09-02,28815,2363.91,0.01828,0.046161,-0.000667,0.025507,2.693744,0.622667,0.366102,0.0,0.199962,0.708375,
2015-09-03,28077,3595.688,-0.06008,0.057964,0.001,0.025923,1.874543,0.066,0.333333,0.016949,0.185463,0.073926,
2015-09-04,40036,4180.398,-0.087571,0.033734,-0.000333,0.03225,2.331461,0.287,0.175558,0.014493,0.196089,0.446576,
2015-09-07,63774,4416.028,-0.042672,0.034391,0.000667,0.042059,2.518871,0.698333,0.188324,0.013699,0.221273,0.806024,
2015-09-11,19323,4382.696,-0.074529,0.045267,-0.000667,0.026849,2.879043,0.164667,0.280868,0.041096,0.136276,0.318921,
2015-09-14,39669,3612.437,-0.016411,0.053321,0.000333,0.023321,2.481683,0.186667,0.31105,0.016667,0.182807,0.231275,
2015-09-15,22171,4983.503,-0.041413,0.02592,0.001,0.031311,2.553806,0.833667,0.163536,-0.012048,0.143422,0.939941,
2015-09-18,43438,2383.801,-0.004499,0.030815,0.001334,0.028423,2.172849,0.659,0.183588,-0.076923,0.227072,0.762801,
2015-09-22,19422,2473.807,0.002762,0.037706,-0.001,0.028141,2.151186,0.108,0.2625,0.146341,0.177874,0.109025,
2015-09-24,26876,2614.541,0.009479,0.038969,0.0,0.021633,1.530271,0.695,0.262911,0.116279,0.135595,0.789769,
2015-09-29,22870,3189.03,-0.074346,0.019773,0.000667,0.022493,2.28058,0.21,0.12095,0.037736,0.115522,0.441512,
2015-09-30,40080,2455.441,-0.079632,0.061186,0.001,0.027385,2.110044,0.547,0.293722,0.025,0.274636,0.608797,
2015-10-01,19593,5509.39,0.015787,0.022785,0.000667,0.023146,2.473708,0.580333,0.156646,-0.021978,0.09753,0.778222,
2015-10-02,20810,3620.588,-0.115265,0.097372,0.002001,0.032068,2.248258,0.391,0.489443,0.016667,0.273096,0.622222,
2015-10-06,22280,3537.205,0.027723,0.044703,-0.001,0.021687,2.467631,0.195667,0.228769,0.0,0.156321,0.338098,
2015-10-12,20900,2562.412,0.00824,0.032487,-0.000333,0.022323,1.986758,0.780667,0.21673,0.047619,0.171464,0.870173,
2015-10-16,62969,1156.296,0.035097,0.05837,0.001,0.032576,1.58505,0.463667,0.697492,0.105263,0.420801,0.544748,
2015-10-22,70538,597.244,-0.072965,0.033217,0.000333,0.052245,1.030549,0.044667,0.329094,0.0,0.98927,0.194233,
2015-10-27,43186,941.147,-0.068612,0.088171,0.001,0.041678,1.258069,0.031,0.829815,0.266667,0.676649,0.093872,
2015-10-28,23219,2334.34,-0.040218,0.002053,0.0,0.028914,1.846245,1.0,0.012552,0.026316,0.27699,1.0,
2015-10-29,68525,1112.352,-0.054438,0.027581,0.001667,0.028099,1.217443,0.963333,0.208042,0.111111,0.379942,1.0,
2015-10-30,66570,1401.896,-0.062782,0.055128,0.002001,0.03108,2.723452,0.114,0.656987,0.130435,0.347469,0.232688,
2015-11-02,62591,1189.273,-0.028671,0.007396,0.0,0.027025,1.28836,1.0,0.082822,0.052632,0.225902,1.0,
2015-11-03,29244,2718.187,-0.052511,0.068949,0.000333,0.032473,2.096004,0.418,0.538188,0.044444,0.245696,0.467545,
2015-11-04,40132,2060.107,-0.083254,0.05463,0.000667,0.025361,1.875534,0.856333,0.317324,0.058824,0.223258,0.888231,
2015-11-05,34823,2135.29,-0.061074,0.053054,0.000333,0.022689,1.393271,0.471667,0.283293,-0.028571,0.174249,0.564463,
2015-11-06,51289,700.178,-0.016199,0.127648,-0.001334,0.189797,1.208622,0.0,0.731261,0.0,4.614308,0.149885,
2015-11-09,61611,1425.172,-0.074392,0.011981,0.0,0.030847,1.691517,1.0,0.095149,-0.086957,0.274432,1.0,
2015-11-10,31523,2488.703,-0.070362,0.060142,0.001,0.027699,2.38333,0.194667,0.502609,0.02439,0.235211,0.394797,
2015-11-11,36444,2896.301,-0.078965,0.045524,0.001667,0.0207,1.792428,0.877333,0.197935,0.0,0.155235,0.896982,
2015-11-12,47281,2363.99,-0.032989,0.038251,0.001,0.0234,1.69797,0.441,0.550595,0.025641,0.151082,0.521182,
2015-11-13,81505,884.387,-0.031462,0.051988,-0.000667,0.033815,0.998364,0.371333,0.50211,0.214286,0.433787,0.619764,
2015-11-16,50189,2278.843,-0.06446,0.013341,0.0,0.023835,1.922922,1.0,0.104822,-0.027027,0.171362,1.0,
2015-11-17,72492,774.701,-0.055489,0.068405,0.0,0.030481,1.255833,0.823333,0.690476,0.25,0.581507,0.939815,
2015-11-19,73005,1030.732,-0.053396,0.033273,-0.000333,0.040487,1.70035,1.0,0.412548,0.117647,0.407084,1.0,
2015-11-20,30345,2197.714,0.040286,0.089865,0.000667,0.024237,2.071754,0.685667,0.565295,0.055556,0.190007,0.746861,
2015-11-23,73677,1128.64,-0.017926,0.059897,-0.000667,0.042861,1.775921,0.773,0.534884,0.111111,0.571018,0.801195,
2015-11-27,41676,3039.557,-0.080956,0.020782,0.001,0.02699,2.587162,0.999,0.123098,-0.02,0.175243,1.0,
2015-12-04,84198,1019.939,0.024085,0.060482,0.0,0.029431,1.808858,0.123,0.555738,0.0,0.62545,0.14,
2015-12-09,46246,1340.48,0.024316,0.070879,0.0,0.037987,2.52303,0.054667,0.616941,0.090909,0.695299,0.099872,
2015-12-10,78973,1318.284,-0.048799,0.048041,0.0,0.028106,1.589132,0.878333,0.467991,0.0,0.271197,1.0,
2015-12-11,51533,2331.854,-0.056102,0.05792,-0.001,0.037317,2.161363,0.358333,0.462277,0.078947,0.303813,0.420285,
2015-12-21,32951,2044.084,-0.017217,0.044253,-0.002334,0.023343,1.492087,1.0,0.225577,0.029412,0.211903,1.0,
2015-12-22,30553,3383.09,-0.011866,0.039709,0.0,0.026724,2.414865,0.625333,0.256757,-0.017857,0.134098,0.701248,
2015-12-23,34696,2937.181,-0.084967,0.007692,0.000333,0.016999,2.541994,1.0,0.040346,0.041667,0.098118,1.0,
2015-12-30,52712,1601.574,-0.034843,0.051979,0.000667,0.021178,1.714915,0.368,0.550943,0.076923,0.143084,0.467377,
2015-12-31,60813,1321.462,-0.096423,0.06581,0.001334,0.022527,0.973646,0.17,0.477477,0.090909,0.250781,0.201726,
2016-01-05,30442,2812.988,-0.03964,0.032601,-0.006002,0.019952,2.149117,1.0,0.219368,-0.021739,0.164753,1.0,
2016-01-06,33813,2591.255,-0.06422,0.037078,0.0,0.022933,2.772122,0.754333,0.290909,-0.023256,0.179735,0.862823,
2016-01-07,98894,925.278,-0.017172,0.056028,-0.000333,0.036084,1.65795,0.793,0.571429,-0.066667,0.64129,0.849665,
2016-01-12,57685,1913.355,-0.044681,0.066053,0.001667,0.02985,2.012436,0.157333,0.351585,-0.032258,0.325626,0.202131,
2016-01-13,41093,1810.482,-0.054566,0.070055,0.001,0.023202,1.992975,0.204667,0.566219,0.1,0.256262,0.249433,
2016-01-19,50292,1264.387,-0.013438,0.054745,-0.000667,0.024443,1.600589,0.681667,0.62533,0.0,0.240901,0.731582,
2016-01-20,44249,1345.734,-0.073942,0.016934,-0.002001,0.023407,1.656706,1.0,0.241071,0.0,0.187883,1.0,
2016-01-21,37429,3126.481,0.001353,0.027409,-0.000333,0.029017,2.96321,0.923333,0.249497,0.134615,0.140733,1.0,
2016-01-22,92648,810.717,-0.057835,0.061058,-0.000667,0.042528,1.460018,0.181667,0.703767,0.307692,0.582184,0.337443,
2016-01-26,28408,3141.46,-0.001138,0.0449,0.0,0.024882,2.556538,0.696667,0.205298,0.019231,0.175066,0.80197,
2016-02-01,42104,2330.132,-0.033645,0.060888,0.000333,0.021709,2.300551,1.0,0.469169,0.0,0.152428,1.0,
2016-02-03,43937,2024.205,-0.02052,0.108097,-0.000333,0.020749,2.587489,0.069667,0.6,0.121212,0.199142,0.087923,
2016-02-04,47495,1203.038,-0.02796,0.047178,0.000667,0.026084,2.222504,0.418,0.387833,0.1,0.33447,0.597029,
2016-02-05,55795,1809.409,0.002525,0.020462,0.001334,0.024763,1.767349,0.692667,0.076522,0.0,0.247528,0.935349,
2016-02-08,55403,1696.255,-0.012552,0.02018,-0.002001,0.031575,2.066031,1.0,0.232203,0.107143,0.268608,1.0,
2016-02-09,100529,1065.72,-0.006982,0.089457,-0.001334,0.028776,0.91681,0.542333,0.534056,0.235294,0.467358,0.581081,
2016-02-10,158100,611.714,0.018754,0.026144,0.000333,0.028446,0.898851,0.560333,0.659933,0.3,0.404463,0.936183,
2016-02-11,65506,602.357,-0.049929,0.057121,0.0,0.038734,1.000821,1.0,0.545817,0.1,0.861325,1.0,
2016-02-18,68790,1794.445,-0.047476,0.040502,0.000333,0.023572,1.790151,0.511,0.218501,0.0,0.277793,0.70555,
2016-02-19,87576,954.991,-0.03727,0.055223,-0.001,0.034696,1.626199,0.542,0.485207,0.133333,0.576669,0.655878,
2016-02-24,87690,1173.321,-0.021357,0.058454,-0.002334,0.033308,1.778233,0.415333,0.669173,0.105263,0.360088,0.456515,
2016-02-25,70544,844.947,0.050031,0.076111,-0.000333,0.020205,1.120062,1.0,0.739362,0.071429,0.373133,1.0,
2016-03-03,69066,1042.34,-0.05486,0.070358,-0.001667,0.029297,1.740967,0.481667,0.572025,0.058824,0.446773,0.523593,
2016-03-04,69306,778.991,0.081377,0.063532,-0.001,0.031725,1.156935,0.077333,0.545113,0.25,0.729715,0.088157,
2016-03-07,100099,1779.691,-0.005427,0.053038,0.002334,0.03005,1.775472,1.0,0.523364,0.137931,0.250606,1.0,
2016-03-08,70340,1025.641,-0.093834,0.079247,-0.001667,0.039327,1.337302,1.0,0.603846,0.117647,0.47881,1.0,
2016-03-09,100412,1290.908,-0.018235,0.07156,0.001667,0.039529,1.17492,1.0,0.418792,-0.047619,0.500804,1.0,
2016-03-10,54691,852.567,-0.072864,0.02575,0.001,0.027067,1.077235,1.0,0.445274,-0.071429,0.373191,1.0,
2016-03-14,103819,550.69,-0.045045,0.048606,0.001,0.042654,1.038904,0.842667,1.074766,0.222222,0.83266,0.876391,
2016-03-16,94011,857.159,0.000782,0.051687,0.000667,0.054749,1.356106,0.223333,0.468217,-0.071429,0.753388,0.261308,
2016-03-17,82342,776.982,-0.035971,0.047929,0.000333,0.031423,1.086309,0.851667,0.610706,0.333333,0.421989,0.915671,
2016-03-21,53512,1103.857,-0.061592,0.064473,0.000667,0.043976,1.452107,1.0,0.404651,0.111111,0.585771,1.0,
2016-03-23,60613,1167.965,-0.061162,0.062806,0.001667,0.027169,1.648049,1.0,0.506066,0.052632,0.412993,1.0,
2016-03-24,58741,1354.896,-0.087366,0.091777,0.003001,0.060313,1.178969,0.456667,0.614865,0.090909,0.490297,0.500327,
2016-03-29,58779,1131.874,-0.0568,0.017326,0.001334,0.025714,1.197539,1.0,0.324251,-0.055556,0.262985,1.0,
2016-03-30,56561,1112.957,0.053333,0.074667,0.0,0.034242,1.189199,0.720333,0.471406,-0.055556,0.598289,0.793609,
2016-03-31,64258,908.731,-0.007175,0.041368,0.0,0.023644,1.053635,0.974,0.646154,0.333333,0.223905,1.0,
2016-04-01,55739,1087.093,0.011416,0.0694,-0.001667,0.027921,1.242353,0.374667,0.60334,0.222222,0.363647,0.512845,
2016-04-04,65107,964.896,-0.023303,0.029602,0.000333,0.023786,1.109086,1.0,0.325137,-0.0625,0.30897,1.0,
2016-04-05,156861,737.831,-0.026172,0.039226,-0.000667,0.031245,0.883074,1.0,0.384988,-0.166667,0.400468,1.0,
2016-04-08,141794,1022.366,0.028037,0.052015,0.001,0.03455,1.219256,0.264333,0.550274,0.058824,0.450731,0.365761,
2016-04-11,73174,762.207,-0.005148,0.06929,-0.000333,0.029765,1.291139,1.0,0.632735,0.083333,0.51927,1.0,
2016-04-12,70287,995.204,-0.016192,0.060808,-0.000333,0.030149,1.158872,0.665667,0.706989,0.1875,0.341961,0.765564,
2016-04-14,176636,922.273,-0.068541,0.06996,0.001334,0.049513,1.103463,1.0,0.578696,0.333333,0.68121,1.0,
2016-04-18,53263,1096.688,0.05768,0.042532,0.000333,0.033535,1.884702,0.07,0.340226,0.166667,0.557295,0.112626,
2016-04-21,51863,1181.305,0.005739,0.091438,-0.001667,0.024846,1.674993,0.571333,0.790805,0.263158,0.326472,0.595787,
2016-04-22,131818,702.015,-0.025167,0.013814,0.001,0.041132,1.002697,1.0,0.170787,-0.090909,0.472796,1.0,
2016-04-26,58133,1051.877,-0.051521,0.047094,0.001,0.02156,1.037731,0.832667,0.573379,0.352941,0.23531,0.96318,
2016-04-27,52911,1579.798,0.009524,0.034785,0.000333,0.032098,1.607947,0.556667,0.380353,0.153846,0.219256,0.589217,
2016-04-28,46920,1266.263,-0.023026,0.088895,-0.001,0.027758,1.542897,0.982333,0.743434,0.190476,0.336912,1.0,
2016-04-29,120262,721.779,-0.008621,0.077024,-0.000333,0.035231,1.178939,1.0,0.672414,0.083333,0.608742,1.0,
2016-05-02,67029,2233.038,-0.036773,0.055043,0.0,0.02355,1.470886,0.719333,0.370933,0.054054,0.160615,0.764744,
2016-05-03,54767,1156.434,-0.02211,0.100101,-0.002334,0.032369,1.448386,0.232667,0.755304,0.157895,0.589357,0.302113,
2016-05-04,82961,1068.733,-0.052388,0.062946,0.000667,0.036382,1.219704,0.986333,0.634096,0.058824,0.443509,1.0,
2016-05-05,67643,1226.636,-0.020638,0.046691,-0.000667,0.030638,1.27842,0.284,0.336013,0.15,0.436119,0.410848,
2016-05-10,148673,636.634,-0.015,0.067497,-0.000333,0.036414,1.065152,0.281333,0.882609,0.4,0.64866,0.34634,
2016-05-12,127129,619.215,-0.028188,0.067411,0.000333,0.045238,0.92927,0.328,0.627698,0.0,0.946266,0.489834,
2016-05-16,56666,1109.518,-0.003262,0.038961,-0.000667,0.029462,1.055713,0.990667,0.400911,-0.055556,0.305259,1.0,
2016-05-19,50619,1360.725,-0.104369,0.016649,0.001334,0.030724,1.788962,1.0,0.147268,0.045455,0.262566,1.0,
2016-05-20,37881,2662.439,-0.029151,0.022608,0.001334,0.023957,2.11733,1.0,0.180672,-0.022727,0.163471,1.0,
2016-05-23,98428,1455.745,-0.024239,0.048155,0.001,0.028275,1.507283,0.802,0.453191,-0.041667,0.279583,0.79426,
2016-05-24,48806,1377.281,-0.083665,0.040548,-0.001,0.025021,1.081856,1.0,0.325431,0.136364,0.321191,1.0,
2016-05-25,58592,1170.774,-0.046395,0.044501,0.000333,0.030272,1.236061,0.937667,0.385475,0.105263,0.34982,0.964883,
2016-05-26,147916,1545.293,0.037788,0.017871,-0.000333,0.033978,0.900476,1.0,0.226141,0.04,0.224749,1.0,
2016-05-27,124375,719.604,-0.041242,0.010673,0.000333,0.032294,1.053738,1.0,0.284615,0.090909,0.294093,1.0,
2016-06-01,90842,979.895,-0.026525,0.014459,0.0,0.025137,1.091371,1.0,0.16954,0.125,0.262607,1.0,
2016-06-08,38458,1609.588,-0.006402,0.01665,0.0,0.024925,1.349284,0.997,0.190355,0.0,0.204826,1.0,
2016-06-09,103566,944.867,0.02233,0.065322,0.0,0.025682,1.097968,0.663333,0.62605,0.133333,0.383267,0.792731,
2016-06-10,40279,1071.572,-0.005607,0.06383,-0.000333,0.028967,1.13044,0.474333,0.528757,0.352941,0.405267,0.511681,
2016-06-13,46735,1075.684,-0.025337,0.058336,-0.000333,0.031818,1.114383,0.529667,0.563158,0.0,0.403718,0.721317,
2016-06-14,84302,1573.687,0.025907,0.067202,-0.000333,0.026963,1.080854,0.508,0.612195,0.153846,0.199942,0.560626,
2016-06-15,34743,1836.516,-0.013448,0.035663,-0.000667,0.023338,1.740802,0.480333,0.401042,0.033333,0.192717,0.500495,
2016-06-16,47778,1672.927,-0.033661,0.035949,0.001667,0.027957,1.210766,1.0,0.332061,0.148148,0.255299,1.0,
2016-06-20,86075,2103.567,-0.021693,0.07436,-0.000667,0.032655,1.268415,0.929,0.448799,0.028571,0.320495,0.941273,
2016-06-21,45051,1929.445,-0.008333,0.029206,0.000333,0.02138,1.782578,1.0,0.284615,0.09375,0.162038,1.0,
2016-06-22,39815,1726.106,-0.083991,0.045616,-0.000333,0.027227,1.751161,0.547667,0.37751,0.071429,0.237607,0.649703,
2016-06-23,67904,1138.138,-0.033953,0.049451,0.000333,0.05363,1.377428,0.528667,0.53504,0.0,0.566539,0.638658,
2016-06-29,95719,971.407,-0.015015,0.05027,-0.000667,0.029141,1.225299,1.0,0.539095,0.0,0.460394,1.0,
2016-06-30,68748,1277.5,-0.01991,0.027823,-0.000333,0.017868,1.198809,1.0,0.374486,0.0,0.149459,1.0,
2016-07-01,42942,2269.918,-0.002375,0.06442,0.001334,0.023932,1.237863,1.0,0.354955,0.054054,0.27495,1.0,
2016-07-05,112911,633.191,0.030426,0.084402,-0.001,0.036883,0.941796,0.853333,0.851521,0.3,0.679654,0.915412,
2016-07-06,82699,1248.741,0.007407,0.017184,0.000333,0.024855,1.302563,1.0,0.124413,0.2,0.291942,1.0,
2016-07-08,52038,855.911,-0.034364,0.040063,0.0,0.029395,1.132893,0.688333,0.439479,0.071429,0.522651,0.817521,
2016-07-12,88445,766.032,0.013153,0.01594,-0.000333,0.04,1.322969,1.0,0.461224,0.083333,0.299986,1.0,
2016-07-14,49264,1118.982,-0.039407,0.026311,-0.000333,0.027702,1.371764,1.0,0.346049,0.055556,0.258296,1.0,
2016-07-15,120751,677.666,-0.010647,0.038728,0.000333,0.041896,1.23833,0.446667,0.560641,0.636364,0.538711,0.651769,
2016-07-25,101079,797.543,0.018551,0.033953,-0.001,0.026291,1.287987,1.0,0.660066,0.307692,0.30913,1.0,
2016-07-28,53829,1463.339,0.00915,0.023303,0.000667,0.023745,1.398563,0.724667,0.312329,0.125,0.17829,0.819503,
2016-07-29,125690,536.155,0.001967,0.037336,0.001334,0.032227,0.955443,1.0,0.580882,0.25,0.70769,1.0,
2016-08-01,137154,971.903,0.001921,0.046819,-0.001,0.02427,1.318761,0.442333,0.772727,0.3125,0.291505,0.463015,
2016-08-02,52544,714.662,-0.007064,0.055885,-0.000667,0.069085,1.290733,0.932333,0.732804,0.363636,0.787724,1.0,
2016-08-05,29719,2763.804,0.001356,0.012913,0.001667,0.023054,1.83048,0.995333,0.154362,0.021739,0.163035,1.0,
2016-08-08,62214,1013.69,-0.01421,0.033972,0.0,0.02726,1.340677,0.905,0.507389,0.125,0.384854,1.0,
2016-08-09,25333,2723.099,0.019856,0.014051,-0.001,0.025697,1.908594,0.723,0.133333,0.066667,0.163693,0.81534,
2016-08-10,52764,1256.646,0.018473,0.058611,0.000667,0.026726,1.373711,1.0,0.66838,0.15,0.297935,1.0,
2016-08-11,97644,945.704,0.007371,0.006378,0.0,0.028452,1.26431,1.0,0.068182,0.0,0.424091,1.0,
2016-08-15,75478,808.655,-0.007958,0.019272,0.001334,0.035224,1.220196,0.497,0.309524,-0.153846,0.379798,0.800509,
2016-08-16,99240,605.714,0.017674,0.001483,0.0,0.039226,0.952742,1.0,0.027523,0.0,0.260845,1.0,
2016-08-24,89790,915.267,-0.016275,0.094515,-0.000667,0.113832,1.451452,0.036333,0.82239,0.266667,1.756681,0.167098,
2016-08-25,56500,1372.515,-0.004499,0.023646,0.001334,0.02791,1.553984,0.160667,0.292,0.0,0.365265,0.313869,
2016-08-26,90975,775.997,0.004078,0.074355,0.002001,0.100295,1.423866,0.104333,0.723547,-0.083333,2.37945,0.121142,
2016-08-30,43223,1276.598,0.000838,0.017815,-0.000667,0.030745,1.671944,0.690667,0.430328,0.0,0.201683,0.942001,
2016-08-31,100728,627.879,-0.00813,0.036625,-0.000333,0.032196,1.13587,0.494667,0.449893,0.3,0.594752,0.680912,
2016-09-01,49221,893.534,-0.022793,0.009102,-0.001,0.030063,1.520002,1.0,0.197411,0.0,0.283813,1.0,
2016-09-05,36723,1698.395,-0.003935,0.007496,0.002668,0.029489,1.971554,1.0,0.022727,0.035714,0.098923,1.0,
2016-09-06,44960,980.202,-0.021829,0.033333,-0.000333,0.027686,1.372453,0.730667,0.521311,0.0,0.269548,0.892119,
2016-09-08,34397,1481.93,-0.008056,0.00956,-0.000333,0.03457,1.67838,1.0,0.484472,0.083333,0.175381,1.0,
2016-09-09,37506,1721.817,0.00239,0.035119,0.000333,0.023556,1.541044,0.55,0.50625,0.035714,0.166883,0.551134,
2016-09-12,80555,876.109,-0.016094,0.057743,-0.000667,0.026763,1.447937,0.485333,0.940397,0.714286,0.268195,0.49902,
2016-09-13,89120,1377.227,-0.006987,0.015724,-0.002668,0.026046,1.709491,0.663667,0.232099,-0.090909,0.382617,0.789771,
2016-09-15,29582,2424.668,-0.012107,0.017574,0.001334,0.020536,1.663539,1.0,0.242075,0.0,0.13047,1.0,
2016-09-16,50504,2030.627,0.001695,0.036982,0.002001,0.024507,1.692894,0.43,0.536388,0.121212,0.156738,0.56112,
2016-09-21,93827,1443.011,0.035235,0.003926,0.000667,0.02627,1.738239,1.0,0.026616,-0.041667,0.151121,1.0,
2016-09-22,85046,786.9,0.028095,0.044877,0.000667,0.028039,1.242134,0.386,0.611607,0.461538,0.461886,0.557367,
2016-09-23,68898,1523.038,0.010865,0.028791,0.000667,0.025075,1.677565,0.572333,0.43617,0.32,0.19401,0.653934,
2016-09-26,91218,773.638,0.023537,0.054362,0.000667,0.035629,1.41518,0.958,0.472131,0.0,0.746012,1.0,
2016-09-28,35605,1410.731,-0.031217,0.01942,-0.000333,0.021415,1.679015,0.996,0.259574,0.086957,0.129967,1.0,
2016-09-29,48507,1205.193,-0.003714,0.028296,-0.001,0.024486,1.639269,0.752333,0.411003,0.0,0.19901,0.858602,
2016-09-30,134810,445.535,-0.094709,0.081195,0.000333,0.037529,0.915828,0.396333,0.95,0.428571,0.986741,0.458333,
2016-10-03,80530,1293.146,-0.014442,0.04447,0.000333,0.024838,1.352796,0.390667,0.652055,0.095238,0.243809,0.412488,
2016-10-04,47302,1001.368,-0.029383,0.050063,0.001,0.026045,1.393055,0.729,0.651558,0.125,0.276575,0.82727,
2016-10-05,148040,746.648,-0.047527,0.037437,0.001,0.026485,1.194262,1.0,0.413462,0.166667,0.426282,1.0,
2016-10-06,32842,1545.381,-0.012321,0.010202,0.0,0.021557,1.611771,1.0,0.082447,0.12,0.186483,1.0,
2016-10-07,138455,766.76,-0.096873,0.092444,0.003001,0.055938,1.445584,0.647333,0.774141,0.25,0.962466,1.0,
2016-10-11,65937,1738.855,0.031026,0.013719,-0.000667,0.03469,1.590686,0.672333,0.138577,0.0,0.241498,0.828172,
2016-10-12,71993,1066.365,0.018217,0.041471,-0.000333,0.03249,1.820709,0.266667,0.581509,0.117647,0.343862,0.367793,
2016-10-14,113946,980.578,-0.018162,0.010314,-0.001334,0.025874,1.257309,1.0,0.189922,0.125,0.204939,1.0,
2016-10-18,34982,1179.722,0.025556,0.0483,-0.000333,0.024515,1.50376,0.651333,0.758929,0.157895,0.236777,0.705863,
2016-10-19,47128,1984.265,-0.003674,0.076003,-0.000333,0.046362,1.528535,0.947667,0.444816,0.0,0.450165,1.0,
2016-10-20,78611,887.722,-0.014911,0.018832,0.0,0.052541,1.582249,0.549667,0.274,0.0,0.532461,0.803519,
2016-11-01,27828,1059.862,-0.004333,0.019963,-0.000667,0.039663,1.670006,0.912,0.490741,0.0,0.245285,0.935526,
2016-11-02,41808,1771.398,-0.008308,0.025407,-0.000333,0.024004,1.555115,1.0,0.349869,0.0,0.202833,1.0,
2016-11-04,103157,594.982,-0.009852,0.062469,0.001,0.044251,1.119395,0.694667,0.865707,0.333333,0.540668,0.7666,
2016-11-07,86538,1388.945,0.034805,0.053942,-0.001,0.022659,1.46462,0.269,0.471215,-0.304348,0.294744,0.309362,
2016-11-08,71139,1260.611,-0.0316,0.04155,0.000667,0.027215,1.601081,0.637333,0.467626,0.095238,0.264476,0.719632,
2016-11-10,169754,449.918,-0.028571,0.027055,0.0,0.040399,0.779168,1.0,0.965368,0.142857,0.465418,1.0,
2016-11-11,189228,441.795,-0.049272,0.067963,0.001,0.058674,0.920215,1.0,1.00313,0.285714,1.461403,1.0,
2016-11-14,195527,486.389,-0.001799,0.016123,-0.001334,0.041693,0.997873,1.0,0.242424,0.125,0.902296,1.0,
2016-11-15,141679,549.912,0.003091,0.042572,0.0,0.046954,0.923925,0.774,0.454844,0.111111,0.896084,1.0,
2016-11-16,57437,858.544,-0.043395,0.052005,0.0,0.033698,1.419891,0.479,0.714579,0.214286,0.451355,0.624919,
2016-11-17,108428,618.188,-0.016807,0.0297,0.0,0.036303,0.960051,0.594333,0.534884,0.2,0.435833,0.649861,
2016-11-18,59812,991.262,-0.045382,0.059357,0.0,0.056224,1.580891,0.86,0.466057,0.0625,0.810339,1.0,
2016-11-23,9039,3805.379,-0.052067,0.033726,-0.000333,0.026914,2.298185,0.228333,0.189385,0.031746,0.18399,0.27625,
2016-11-24,57059,737.762,-0.016579,0.024747,-0.000333,0.042208,1.36824,0.692333,0.498525,0.25,0.358667,0.937361,
2016-11-30,59644,1398.327,-0.018953,0.039663,0.000333,0.025433,1.662796,0.987333,0.418502,0.086957,0.264871,1.0,
2016-12-02,77101,1555.418,0.014818,0.018761,-0.000333,0.026692,1.378865,1.0,0.321212,0.04,0.161121,1.0,
2016-12-09,68193,1176.653,-0.038612,0.063333,0.002001,0.028067,1.557634,0.240333,0.562604,0.210526,0.410103,0.253979,
2016-12-12,53111,805.227,-0.03977,0.060454,0.001334,0.035756,1.112833,0.884333,0.84188,0.076923,0.86176,1.0,
2016-12-13,31936,1614.828,-0.000721,0.008826,0.000667,0.025434,1.513374,1.0,0.122353,0.0,0.199278,1.0,
2016-12-15,90076,876.553,-0.029633,0.033343,0.0,0.029943,1.145194,1.0,0.580729,0.142857,0.335389,1.0,
2016-12-19,135381,1219.746,-0.003053,0.006604,-0.000333,0.023916,1.353047,1.0,0.09116,-0.15,0.205256,1.0,
2016-12-22,29122,1677.881,-0.033086,0.025754,0.001,0.024588,2.057857,0.758,0.255459,0.111111,0.216949,0.784549,
2016-12-27,14664,11361.671,-0.048026,0.015596,0.000333,0.041579,2.344783,0.984,0.087863,-0.005291,0.118442,1.0,
2016-12-28,13203,4748.123,0.011038,0.040596,0.001,0.029277,2.586947,0.911667,0.205993,0.012658,0.138541,0.925274,
2016-12-29,38550,1758.841,-0.007781,0.033501,0.000333,0.02484,1.791659,0.996,0.40625,-0.068966,0.278729,1.0,
2017-01-04,39201,2277.105,-0.038829,0.055891,0.001,0.023649,2.263959,0.677,0.364379,0.027027,0.198902,0.77549,
2017-01-05,56822,1243.223,-0.049914,0.021744,-0.001,0.025524,1.761594,1.0,0.290698,0.1,0.236051,1.0,
2017-01-09,45939,896.288,-0.029138,0.044552,-0.001667,0.03065,1.310177,0.367333,0.708589,0.142857,0.310437,0.446992,
2017-01-10,33827,1565.859,0.02439,0.036255,0.001,0.030533,1.189346,0.868,0.506356,0.115385,0.228776,0.90139,
2017-01-11,33549,1554.085,-0.048301,0.017146,-0.001334,0.023976,1.87119,0.839333,0.275974,0.0,0.154272,0.921751,
2017-01-19,93710,1113.576,-0.028055,0.021538,-0.001334,0.027139,1.477698,1.0,0.300292,0.055556,0.240012,1.0,
2017-01-20,44234,1631.542,-0.006924,0.024519,0.001,0.024885,1.889693,1.0,0.315493,0.074074,0.163356,1.0,
