# h0_tickfeat v2 (SIGNAL BAR j — Engineer BLOCKING-1 fix; v1 f1bdba72 โมฆะ) | ROLL_D=60 MIN_OBS=30 | Dukascopy M1 col6 | baseline ok-days past-only | reads day_facts date/status/traded/entry_time + h0_features asian_width ONLY (no P&L)
date,tick_sig,rel_tick_sig,rjR,asian_ticks,rel_tick_asian,tick_cov_asian,base_obs_sig
2019-06-04,209,1.94419,0.142355,19514,1.40987,1,60
2019-06-05,151,1.85276,0.190789,17196,1.2424,0.993,60
2019-06-06,91,0.933333,0.0260337,20700,1.49556,0.995,60
2019-06-07,68,0.85,0.0638298,19437,1.39283,0.988,60
2019-06-10,156,1.16854,0.0600815,27259,1.93794,1,60
2019-06-11,177,2.54676,0.195833,16544,1.17617,0.99,60
2019-06-12,510,2.35023,0.350064,18997,1.33631,0.998,60
2019-06-13,142,1.66082,0.056391,20467,1.41376,0.99,60
2019-06-14,59,0.651934,0.0416667,21727,1.47813,1,60
2019-06-17,,,,21299,1.43326,0.993,0
2019-06-18,508,2.74595,0.343931,14946,0.993948,0.998,60
2019-06-19,168,6,0.128964,22955,1.525,1,60
2019-06-20,,,,51413,3.39158,1,0
2019-06-21,,,,49546,3.24636,1,0
2019-06-24,508,3.35314,0.310435,44361,2.879,1,60
2019-06-25,,,,60701,3.921,1,0
2019-06-26,,,,55948,3.58033,1,0
2019-06-27,376,3.97884,0.132497,37890,2.42473,1,60
2019-06-28,,,,38214,2.44546,0.995,0
2019-07-01,219,2.50286,0.089781,46895,2.97425,1,60
2019-07-02,,,,33869,2.09663,1,0
2019-07-03,,,,70399,4.26118,1,0
2019-07-04,,,,26094,1.57815,1,0
2019-07-05,,,,33634,2.03417,1,0
2019-07-08,,,,30524,1.83946,1,0
2019-07-09,316,4.07742,0.0942408,23267,1.38659,1,60
2019-07-10,394,4.40223,0.142438,23216,1.36116,1,60
2019-07-11,,,,36929,2.11198,1,0
2019-07-12,167,1.67,0.161695,31419,1.72192,1,60
2019-07-15,,,,32319,1.72506,1,0
2019-07-16,,,,22093,1.17052,0.998,0
2019-07-17,228,1.94043,0.298969,20213,1.05183,0.998,60
2019-07-18,,,,42496,2.18202,1,0
2019-07-19,,,,49534,2.49372,1,0
2019-07-22,75,1.5625,0.155015,33005,1.62266,0.995,60
2019-07-23,307,3.63314,0.15242,29636,1.43979,0.998,60
2019-07-24,,,,20495,0.975976,1,0
2019-07-25,129,1.28358,0.0922131,14773,0.703493,0.986,60
2019-07-26,,,,14754,0.702588,1,0
2019-07-29,,,,20288,0.966118,1,0
2019-07-30,42,0.506024,0.0463576,15861,0.755304,0.998,60
2019-07-31,182,1.63229,0.112412,15935,0.758828,0.998,60
2019-08-01,297,2.376,0.0848287,39828,1.93363,1,60
2019-08-02,,,,55376,2.63702,1,0
2019-08-05,320,3.2,0.0841558,78439,3.64612,1,60
2019-08-06,,,,86380,3.94249,1,0
2019-08-07,393,3.31646,0.0934004,70073,3.19822,1,60
2019-08-08,,,,57097,2.58206,1,0
2019-08-09,,,,37230,1.65144,1,0
2019-08-12,481,5.28571,0.513975,25411,1.10073,1,60
2019-08-13,507,8.04762,0.12761,38020,1.63587,1,60
2019-08-14,,,,43941,1.86796,1,0
2019-08-15,,,,44341,1.80281,1,0
2019-08-16,,,,35105,1.33302,0.998,0
2019-08-19,202,1.50746,0.0899873,39458,1.38705,0.998,60
2019-08-20,,,,29062,0.966157,1,0
2019-08-21,,,,21404,0.711569,0.995,0
2019-08-22,56,1.62319,0.0792079,21035,0.699302,0.993,60
2019-08-23,116,0.991453,0.0471513,19140,0.636303,0.998,60
2019-08-26,,,,78895,2.62284,1,0
2019-08-27,198,2.475,0.214442,25561,0.825307,1,60
2019-08-28,194,2.12022,0.0659341,49010,1.58242,1,60
2019-08-29,264,2.96629,0.202875,26344,0.826634,1,60
2019-08-30,,,,33684,1.05695,0.995,0
2019-09-02,72,0.551724,0.0460585,32833,1.00524,1,60
2019-09-03,,,,29882,0.914886,1,0
2019-09-04,,,,49438,1.51362,1,0
2019-09-05,,,,47190,1.41629,1,0
2019-09-06,290,2.01389,0.234127,46780,1.38982,1,60
2019-09-09,460,2.16471,0.118182,52001,1.53956,1,60
2019-09-10,,,,48012,1.39218,1,0
2019-09-11,,,,30862,0.856873,1,0
2019-09-12,,,,36313,1.00822,0.998,0
2019-09-13,416,3.01449,0.394265,21851,0.59668,0.998,60
2019-09-16,,,,56401,1.54013,1,0
2019-09-17,,,,33447,0.913328,1,0
2019-09-18,206,1.16714,0.316456,20059,0.561735,1,60
2019-09-19,,,,40780,1.18247,1,0
2019-09-20,139,0.761644,0.0718085,20740,0.601386,1,60
2019-09-23,342,3.02655,0.0974178,33139,0.981126,1,60
2019-09-24,239,1.77695,0.246753,24596,0.730741,1,60
2019-09-25,,,,37575,1.12029,1,0
2019-09-26,371,1.74178,0.252414,26917,0.802522,0.998,60
2019-09-27,122,0.797386,0.168712,24768,0.74394,1,60
2019-09-30,267,2.11067,0.106157,35278,1.0667,1,60
2019-10-01,173,1.83069,0.038843,31141,0.941612,0.995,60
2019-10-02,82,0.625954,0.0393343,21567,0.652123,1,60
2019-10-03,197,1.20859,0.162933,25528,0.771892,0.998,60
2019-10-04,117,1.41818,0.0489642,22453,0.678913,1,60
2019-10-07,,,,29826,0.913171,1,0
2019-10-08,,,,40538,1.24114,1,0
2019-10-09,202,1.17784,0.109057,22346,0.675677,1,60
2019-10-10,,,,55111,1.66639,1,0
2019-10-11,440,3.85965,0.415361,28743,0.863335,0.993,60
2019-10-14,,,,34643,1.0475,0.998,0
2019-10-15,,,,25730,0.778,0.993,0
2019-10-16,510,2.9912,0.209932,24512,0.762663,0.998,60
2019-10-17,466,1.57966,0.4125,24875,0.773958,0.99,60
2019-10-18,,,,23682,0.736839,1,0
2019-10-21,,,,19814,0.61649,0.998,0
2019-10-22,,,,24788,0.771251,0.99,0
2019-10-23,288,2.88,0.37785,26875,0.836185,0.993,60
2019-10-24,389,1.41455,0.339695,13354,0.415495,0.998,60
2019-10-25,312,3.12,0.296053,22375,0.696173,0.995,60
2019-10-28,84,0.857143,0.0495356,25988,0.838282,1,60
2019-10-29,205,1.79825,0.543253,22441,0.738871,1,60
2019-10-30,,,,19004,0.636565,1,0
2019-10-31,95,0.555556,0.048474,30161,1.02435,0.998,60
2019-11-01,260,1.46893,0.159624,20598,0.699565,0.995,60
2019-11-04,384,1.98964,0.252125,13933,0.482069,0.995,60
2019-11-05,57,0.53271,0.0326531,18732,0.673087,1,60
2019-11-06,,,,20573,0.739238,1,0
2019-11-07,381,2.84328,0.954545,18558,0.689991,1,60
2019-11-08,163,1.304,0.171149,24898,0.935681,0.998,60
2019-11-11,315,1.01942,0.112426,16738,0.639685,0.99,60
2019-11-12,50,1.08696,0.0505263,18043,0.697745,0.998,60
2019-11-13,119,0.777778,0.10299,21353,0.832622,0.993,60
2019-11-14,97,1.51562,0.0497925,19365,0.758089,1,60
2019-11-15,,,,20173,0.78972,0.995,0
2019-11-18,227,0.863118,0.127932,15016,0.587837,1,60
2019-11-19,,,,23740,0.929359,1,0
2019-11-20,563,4.00712,0.469907,25351,1.00547,0.998,60
2019-11-21,,,,30204,1.20217,1,0
2019-11-22,503,1.94208,1.09936,17221,0.685427,0.986,60
2019-11-25,183,3.48571,0.203704,19996,0.803488,1,60
2019-11-26,668,2.22667,0.825532,24198,0.974488,0.995,60
2019-11-27,,,,14853,0.599443,0.986,0
2019-11-28,,,,17629,0.714245,0.995,0
2019-11-29,,,,13507,0.547241,1,0
2019-12-02,239,0.921002,0.132075,15896,0.644032,0.995,60
2019-12-03,88,0.633094,0.136752,20085,0.817993,0.998,60
2019-12-04,143,2.18321,0.0798479,26579,1.09132,1,60
2019-12-05,202,1.69748,0.156682,17595,0.722439,0.998,60
2019-12-06,208,1.71901,0.624161,9884,0.412366,0.981,60
2019-12-09,,,,15410,0.649909,0.995,0
2019-12-10,,,,10169,0.440837,0.998,0
2019-12-11,,,,9618,0.41695,0.995,0
2019-12-12,101,0.804781,0.262821,12565,0.559763,0.995,60
2019-12-13,,,,31142,1.38977,1,0
2019-12-16,60,1.13208,0.0470219,15085,0.672027,0.998,60
2019-12-17,40,0.701754,0.0490798,14737,0.657667,0.998,60
2019-12-18,40,0.610687,0.105023,7380,0.329347,0.979,60
2019-12-19,,,,12144,0.543101,0.988,0
2019-12-20,28,0.583333,0.149068,9732,0.44324,0.983,60
2019-12-23,218,3.22963,0.333333,10039,0.467801,0.995,60
2019-12-24,56,1.16667,0.05547,17875,0.852185,0.983,60
2019-12-26,157,1.24111,0.0844391,25174,1.20016,0.998,60
2019-12-27,236,1.32958,0.183716,22408,1.06829,1,60
2019-12-30,131,0.706199,0.0843882,20618,0.982956,0.998,60
2019-12-31,90,1.00559,0.0490094,20062,0.973505,0.993,60
2020-01-02,66,0.625592,0.0448878,16533,0.803138,0.995,60
2020-01-03,348,3.625,0.0521357,45900,2.25298,1,60
2020-01-06,,,,69181,3.39572,1,0
2020-01-07,416,8.4898,0.171649,37440,1.83773,1,60
2020-01-08,,,,131019,6.43101,1,0
2020-01-09,230,4.74227,0.0900662,32389,1.5898,1,60
2020-01-10,,,,21328,1.04688,1,0
2020-01-13,,,,21372,1.04904,0.998,0
2020-01-14,,,,43512,2.13577,1,0
2020-01-15,74,0.766839,0.0387183,28688,1.40814,0.998,60
2020-01-16,,,,22161,1.08776,0.995,0
2020-01-17,87,0.961326,0.047619,21659,1.06312,1,60
2020-01-20,72,1.13386,0.0523649,14865,0.729642,0.998,60
2020-01-21,,,,31366,1.53959,1,0
2020-01-22,,,,30392,1.47638,1,0
2020-01-23,,,,31407,1.52569,1,0
2020-01-24,505,1.84307,0.769231,15253,0.740958,1,60
2020-01-27,,,,40593,1.97192,1,0
2020-01-28,,,,24590,1.19453,1,0
2020-01-29,,,,32709,1.58893,1,0
2020-01-30,317,3.64368,0.149485,32869,1.59671,1,60
2020-01-31,135,1.58824,0.0731225,31102,1.50922,1,60
2020-02-03,,,,52395,2.54246,1,0
2020-02-04,80,1.24031,0.0321716,35147,1.67582,0.998,60
2020-02-05,162,1.70526,0.0810185,31740,1.48731,1,60
2020-02-06,,,,30741,1.43902,1,0
2020-02-07,443,5.50311,0.264019,58483,2.71818,1,60
2020-02-10,228,2.375,0.0552995,45054,2.05632,1,60
2020-02-11,352,1.45455,0.089404,20726,0.945961,1,60
2020-02-12,84,1.27273,0.0526316,26043,1.18864,1,60
2020-02-13,85,0.825243,0.0493562,34166,1.53317,1,60
2020-02-14,155,0.679825,0.116959,23313,1.01036,1,60
2020-02-17,,,,19228,0.817291,0.993,0
2020-02-18,102,0.860759,0.120553,28340,1.2046,1,60
2020-02-19,224,4.03604,0.168242,30058,1.25404,0.998,60
2020-02-20,195,2.84672,0.0931587,40903,1.67676,1,60
2020-02-21,157,2.10738,0.0765306,44267,1.77908,1,60
2020-02-24,438,3.49004,0.0665281,73455,2.95213,1,60
2020-02-25,,,,91193,3.66502,1,0
2020-02-26,487,2.11739,0.378469,91861,3.58713,1,60
2020-02-27,,,,93796,3.5649,1,0
2020-02-28,480,5.78313,0.0489678,126728,4.61509,1,60
2020-03-02,,,,129648,4.54682,1,0
2020-03-03,,,,80275,2.73295,1,0
2020-03-04,,,,94671,3.13221,1,0
2020-03-05,239,3.85484,0.0680272,52174,1.7069,1,60
2020-03-06,538,5.02804,0.103192,83436,2.69832,1,60
2020-03-09,,,,128206,4.11947,1,0
2020-03-10,443,2.18765,0.0669975,99573,3.18593,1,60
2020-03-11,526,1.52243,0.177703,48812,1.55519,1,60
2020-03-12,445,3.5743,0.607477,69759,2.20942,1,60
2020-03-13,663,2.5648,0.0715716,86873,2.70932,1,60
2020-03-16,389,3.02724,0.214558,88374,2.71511,1,60
2020-03-17,383,4.16304,0.0820543,69074,2.10662,1,60
2020-03-18,496,5.66857,0.146272,70253,2.09601,1,60
2020-03-19,,,,61242,1.76711,1,0
2020-03-20,,,,48010,1.32283,1,0
2020-03-23,660,3.9759,0.279487,52446,1.3442,1,60
2020-03-24,,,,32679,0.801978,0.976,0
2020-03-25,,,,29832,0.73211,0.993,0
2020-03-26,60,0.481928,0.0930362,20161,0.494773,1,60
2020-03-27,,,,16724,0.410425,1,0
2020-03-30,,,,24393,0.598631,0.998,0
2020-03-31,222,0.628006,0.0915141,20252,0.497006,1,60
2020-04-01,,,,20514,0.525778,1,0
2020-04-02,,,,33270,0.916693,1,0
2020-04-03,316,2.25714,0.354626,21082,0.608313,1,60
2020-04-06,288,2.04255,0.222822,16724,0.495996,1,60
2020-04-07,,,,24588,0.729225,1,0
2020-04-08,49,0.510417,0.0773639,18024,0.534551,0.995,60
2020-04-09,56,0.357827,0.159858,11566,0.343022,0.998,60
2020-04-13,193,1.12536,0.0893617,23232,0.70252,1,60
2020-04-14,178,1.04399,0.0906863,22935,0.693539,1,60
2020-04-15,,,,17192,0.519875,1,0
2020-04-16,287,1.82803,0.363995,19139,0.578751,1,60
2020-04-17,,,,25453,0.769682,1,0
2020-04-20,,,,26372,0.797472,1,0
2020-04-21,147,0.472669,0.314917,19120,0.578176,1,60
2020-04-22,,,,28780,0.870288,1,0
2020-04-23,344,2.27063,0.256494,33983,1.03641,1,60
2020-04-24,145,0.741688,0.122751,20957,0.633726,0.998,60
2020-04-27,,,,29584,0.894601,1,0
2020-04-28,238,2.83333,0.172821,36146,1.09618,1,60
2020-04-29,261,1.53079,0.341176,18141,0.539485,1,60
2020-04-30,100,0.934579,0.139785,24302,0.736994,1,60
2020-05-01,183,2.17857,0.2203,21695,0.673559,1,60
2020-05-04,229,0.795139,0.0813253,26570,0.837906,1,60
2020-05-05,263,1.85211,1.31448,14220,0.453321,1,60
2020-05-06,56,0.368421,0.0244648,17577,0.586976,1,60
2020-05-07,,,,21813,0.734247,1,0
2020-05-08,98,0.671233,0.213983,21219,0.714252,1,60
2020-05-11,532,1.7329,0.276382,21837,0.735055,1,60
2020-05-12,,,,21731,0.744671,1,0
2020-05-13,435,1.84713,0.365177,31806,1.08992,1,60
2020-05-14,567,1.55769,0.370709,19105,0.643093,0.998,60
2020-05-15,122,1.30481,0.128378,25830,0.885135,1,60
2020-05-18,102,1.25153,0.037037,46021,1.66291,1,60
2020-05-19,,,,27757,1.00296,1,0
2020-05-20,427,2.05288,0.266055,26071,0.959781,0.998,60
2020-05-21,269,1.01128,0.0869167,29647,1.11998,1,60
2020-05-22,,,,30772,1.16248,1,0
2020-05-25,335,3.78531,0.17654,18040,0.681501,1,60
2020-05-26,71,0.481356,0.0541063,28546,1.07839,1,60
2020-05-27,195,1.39785,0.0716912,31409,1.18654,1,60
2020-05-28,,,,24762,0.935439,1,0
2020-05-29,218,2.42222,0.0498504,21726,0.828557,1,60
2020-06-01,148,1.94737,0.0515173,35955,1.38552,1,60
2020-06-02,271,1.19121,0.120045,21834,0.841371,1,60
2020-06-03,267,1.75082,0.0890052,32137,1.25332,1,60
2020-06-04,,,,28808,1.12349,1,0
2020-06-05,161,1.39394,0.047409,25173,0.981729,1,60
2020-06-08,,,,33983,1.34251,1,0
2020-06-09,327,3,0.146386,31339,1.23806,1,60
2020-06-10,106,1.325,0.0791925,26186,1.03449,1,60
2020-06-11,488,1.62667,0.203922,32804,1.29593,1,60
2020-06-12,319,2.60408,0.164692,36726,1.45088,1,60
2020-06-15,,,,37030,1.46288,1,0
2020-06-16,226,1.89916,0.137931,32329,1.27717,1,60
2020-06-17,271,1.31235,0.247154,27908,1.10252,1,60
2020-06-18,,,,29564,1.16794,1,0
2020-06-19,,,,23999,0.94809,1,0
2020-06-22,335,1.09299,0.0440587,41690,1.66977,1,60
2020-06-23,366,2.0221,0.108235,41482,1.63876,1,60
2020-06-24,230,2.11009,0.077027,36396,1.41942,1,60
2020-06-25,102,0.962264,0.129006,32424,1.24946,1,60
2020-06-26,,,,18224,0.697476,1,0
2020-06-29,,,,35815,1.37073,1,0
2020-06-30,113,0.995595,0.109504,19944,0.763304,0.998,60
2020-07-01,62,1.27835,0.0619266,26318,1.00725,1,60
2020-07-02,59,1.2967,0.133224,20255,0.77156,1,60
2020-07-03,,,,19202,0.731449,1,0
2020-07-06,,,,20135,0.766989,1,0
2020-07-07,494,1.31034,0.208426,21419,0.8159,1,60
2020-07-08,62,0.388715,0.0738523,21161,0.806072,1,60
2020-07-09,216,1.56522,0.0816619,20931,0.797311,1,60
2020-07-10,200,1.7316,0.105691,18111,0.68989,0.998,60
2020-07-13,326,1.05502,0.150355,17767,0.676787,0.998,60
2020-07-14,139,1.13008,0.105898,25288,0.963279,0.993,60
2020-07-15,127,1.05394,0.105556,18666,0.711032,1,60
2020-07-16,,,,15313,0.586065,0.998,0
2020-07-17,,,,21778,0.833496,0.998,0
2020-07-20,25,0.236967,0.0182186,24721,0.952621,1,60
2020-07-21,173,1.49784,0.0497738,23455,0.917681,1,60
2020-07-22,496,2.44335,0.0915944,55274,2.1626,1,60
2020-07-23,252,1.83273,0.0832,46609,1.82358,1,60
2020-07-24,243,1.36134,0.109272,37996,1.4866,1,60
2020-07-27,535,4.67249,0.0406341,83528,3.21874,1,60
2020-07-28,,,,101701,3.89234,1,0
2020-07-29,,,,47767,1.81956,1,0
2020-07-30,,,,38035,1.44884,1,0
2020-07-31,259,3.38562,0.112991,54253,2.00658,1,60
2020-08-03,,,,46341,1.665,1,0
2020-08-04,437,1.27778,0.361946,27694,0.981117,1,60
2020-08-05,300,2.52101,0.0889199,60483,2.14274,1,60
2020-08-06,255,4.47368,0.0909091,36990,1.28988,1,60
2020-08-07,,,,67875,2.3256,1,0
2020-08-10,,,,47066,1.61262,1,0
2020-08-11,207,3.50847,0.0450392,51583,1.74235,1,60
2020-08-12,,,,86959,2.87853,1,0
2020-08-13,,,,54603,1.80748,1,0
2020-08-14,,,,48006,1.5891,1,0
2020-08-17,,,,50019,1.61063,1,0
2020-08-18,344,3.07143,0.0789302,53299,1.69883,1,60
2020-08-19,,,,54762,1.72354,1,0
2020-08-20,,,,63048,1.95601,1,0
2020-08-21,585,3.82353,0.263571,44591,1.37726,1,60
2020-08-24,530,1.6085,0.306158,38524,1.18121,1,60
2020-08-25,332,2.28966,0.137557,34165,1.0231,1,60
2020-08-26,218,4.27451,0.169312,32794,0.962435,1,60
2020-08-27,726,2.67897,0.222684,42968,1.28672,1,60
2020-08-28,,,,39147,1.14888,1,0
2020-08-31,,,,43817,1.25227,1,0
2020-09-01,245,2.103,0.0649404,50416,1.39635,1,60
2020-09-02,393,1.40608,0.166898,39850,1.08996,1,60
2020-09-03,224,2.34555,0.0501105,35101,0.952331,1,60
2020-09-04,576,2.07194,0.216584,43434,1.17841,1,60
2020-09-07,245,2.41379,0.107143,38233,1.03305,1,60
2020-09-08,249,1.3795,0.175764,25772,0.696352,1,60
2020-09-09,325,3.18627,0.224447,29593,0.799595,1,60
2020-09-10,277,1.88435,0.356846,30294,0.818536,1,60
2020-09-11,372,1.28943,0.109667,40482,1.10326,1,60
2020-09-14,,,,32956,0.878991,1,0
2020-09-15,96,1.38129,0.0267335,30910,0.824421,0.995,60
2020-09-16,79,1.0604,0.0524957,29332,0.782333,1,60
2020-09-17,393,2.02057,0.0729927,52255,1.39373,1,60
2020-09-18,,,,33303,0.888246,1,0
2020-09-21,,,,31430,0.856567,1,0
2020-09-22,481,3.74319,0.141892,47165,1.29565,1,60
2020-09-23,513,2.86592,0.196189,58017,1.54741,1,60
2020-09-24,311,2.52846,0.0844156,67284,1.76991,1,60
2020-09-25,428,3.89091,0.309483,41219,1.07679,1,60
2020-09-28,330,2.78481,0.154122,34256,0.88208,1,60
2020-09-29,455,3.30909,0.230955,34397,0.88571,1,60
2020-09-30,477,1.75046,0.316134,37689,0.970478,1,60
2020-10-01,288,1.54839,0.146544,27799,0.715814,1,60
2020-10-02,419,2.98221,0.161082,29367,0.75619,1,60
2020-10-05,,,,33521,0.863154,1,0
2020-10-06,115,0.759076,0.0946372,24350,0.627004,0.998,60
2020-10-07,,,,36640,0.943467,1,0
2020-10-08,,,,25438,0.655019,1,0
2020-10-09,186,1.05682,0.0211231,36800,0.947587,1,60
2020-10-12,,,,50843,1.30919,1,0
2020-10-13,,,,42022,1.06389,1,0
2020-10-14,,,,43614,1.08584,1,0
2020-10-15,353,2.45993,0.195531,40102,0.981677,1,60
2020-10-16,232,1.41463,0.0930931,28477,0.697103,1,60
2020-10-19,,,,32464,0.794703,1,0
2020-10-20,,,,30153,0.748362,1,0
2020-10-21,199,1.18101,0.022293,33114,0.828347,1,60
2020-10-22,,,,32776,0.819892,1,0
2020-10-23,396,1.06883,0.182527,29675,0.751294,1,60
2020-10-26,,,,36860,0.949132,1,0
2020-10-27,,,,29450,0.769341,1,0
2020-10-28,235,3.21918,0.109281,26483,0.694973,1,60
2020-10-29,275,2.57009,0.0701987,32260,0.863964,1,60
2020-10-30,,,,42410,1.14854,1,0
2020-11-02,,,,45727,1.22463,1,0
2020-11-03,302,1.88162,0.162879,30017,0.803894,1,60
2020-11-04,,,,92825,2.49031,1,0
2020-11-05,152,1.0411,0.0633971,43580,1.16916,1,60
2020-11-06,356,1.64815,0.0900508,55176,1.48026,1,60
2020-11-09,,,,52458,1.40734,1,0
2020-11-10,,,,55949,1.501,1,0
2020-11-11,229,1.74809,0.190999,37188,0.997679,1,60
2020-11-12,,,,35416,0.956569,1,0
2020-11-13,231,1.4,0.134347,30244,0.822966,1,60
2020-11-16,,,,39017,1.08296,1,0
2020-11-17,169,1.04644,0.0366013,30708,0.852337,1,60
2020-11-18,304,2.3937,0.351531,29075,0.824624,1,60
2020-11-19,177,1.24211,0.0577889,34239,0.985323,0.995,60
2020-11-20,,,,30442,0.876054,1,0
2020-11-23,,,,23316,0.670983,1,0
2020-11-24,427,2.98601,0.246622,56031,1.6323,1,60
2020-11-25,,,,36822,1.0727,1,0
2020-11-26,,,,23284,0.67831,1,0
2020-11-27,545,2.32409,0.362511,25072,0.730398,1,60
2020-11-30,,,,50724,1.47769,1,0
2020-12-01,,,,27881,0.81223,1,0
2020-12-02,129,0.796296,0.0895334,28998,0.846719,1,60
2020-12-03,174,1.22535,0.0907441,27414,0.80915,1,60
2020-12-04,744,2.28923,0.98091,22248,0.665869,1,60
2020-12-07,331,0.8509,0.226927,27196,0.813959,1,60
2020-12-08,319,1.20377,0.171642,26065,0.780109,1,60
2020-12-09,,,,28596,0.85586,1,0
2020-12-10,278,2.02182,0.188851,31307,0.942741,1,60
2020-12-11,96,1.03784,0.0632716,23440,0.705843,1,60
2020-12-14,138,1.30806,0.0516432,22691,0.683289,0.998,60
2020-12-15,,,,24810,0.747098,1,0
2020-12-16,371,2.22156,0.161943,24244,0.735893,1,60
2020-12-17,134,1.52273,0.0627962,29102,0.892152,1,60
2020-12-18,275,1.74051,0.207524,31846,0.976272,1,60
2020-12-21,214,2.26455,0.0474453,43603,1.34735,1,60
2020-12-22,153,1.09677,0.0752257,38553,1.1913,0.998,60
2020-12-23,320,2.15488,0.10907,41585,1.28499,1,60
2020-12-24,112,0.802867,0.0384193,30853,0.953371,0.998,60
2020-12-28,,,,39073,1.20737,0.998,0
2020-12-29,,,,32547,1.00572,1,0
2020-12-30,93,0.47449,0.0621592,27006,0.834497,1,60
2020-12-31,204,0.758364,0.0406897,36480,1.13811,1,60
