# h0_day_facts v1 | field=SIM-SEARCH uncapped flat0.01 ea_catchup cfg={'CAPR': 1.0, 'A': 1.0, 'D': 1.0, 'SLOPE': 0.0005, 'EMA_P': 2880, 'SLOPE_B': 1440, 'allow_short': True, 'spread_mult': 1.0} | features_sha256=ed49e6cd77b1cf578f94ea5a708ab70d5de3ab693c3837f966dad2b22d8ddb5c | MED-1: ห้ามเรียก edge จากสนามนี้จนผ่าน capped+real-tick confirm
date,dow,status,bars,sess_bars,max_gap_min,first_sess_min,last_sess_min,days_since_prev,prev_ok,warmup_incomplete,asian_bars,asian_width,overnight_gap,prev_range,rv_prev,rv_pct250,range_exp,slope_08,slope_pct250,traded,entry_time,pnl,reason,dir,R,exit_date,cross_day
2019-07-05,4,ok,1379,1379,1,60,1438,1,0,0,420,9.7,1.36,11.47,0.00619984,64.4,0.620839,0.00180498,67.2,0,,,,,,,
2019-07-08,0,ok,1379,1379,1,60,1438,3,1,0,420,8.82,0.45,37.61,0.0134058,98.4,2.03572,-0.00618243,2.8,0,,,,,,,
2019-07-09,1,ok,1380,1380,1,60,1439,1,1,0,420,5.73,0.01,15.87,0.00834639,92,0.807634,-0.00424601,9.6,1,11:29,-6.05,stop,-1,5.73,2019-07-09,0
2019-07-10,2,ok,1380,1380,1,60,1439,1,1,0,420,6.81,-0.28,14.37,0.0078939,90,0.731298,-0.003282,16.4,1,09:15,-7.22,stop,-1,6.81,2019-07-10,0
2019-07-11,3,ok,1380,1380,1,60,1439,1,1,0,420,8.87,-0.04,28.76,0.0100587,96.8,1.46361,0.0066119,95.2,0,,,,,,,
2019-07-12,4,ok,1379,1379,1,60,1438,1,1,0,420,6.37,0.18,26.34,0.00947877,95.2,1.26361,0.00266184,74,1,10:21,-6.4,stop,1,6.37,2019-07-12,0
2019-07-15,0,ok,1379,1379,1,60,1438,3,1,0,420,10.37,0.27,13.77,0.00672304,75.2,0.640912,0.00078718,56.8,0,,,,,,,
2019-07-16,1,ok,1378,1378,2,60,1438,1,1,0,419,7.2,1.53,12.05,0.00662026,73.6,0.560856,0.00136491,62.4,0,,,,,,,
2019-07-17,2,ok,1379,1379,2,60,1439,1,1,0,419,3.88,0.93,17.4,0.00870922,92.4,0.809867,-0.00188056,25.6,1,11:04,-4.21,stop,-1,3.88,2019-07-17,0
2019-07-18,3,ok,1380,1380,1,60,1439,1,1,0,420,8.53,3.05,26.72,0.00700658,79.2,1.24366,0.00345658,80.4,0,,,,,,,
2019-07-19,4,ok,1379,1379,1,60,1438,1,1,0,420,14.34,1.08,33.44,0.0100535,96.4,1.51518,0.00821893,97.6,0,,,,,,,
2019-07-22,0,ok,1378,1378,2,60,1439,3,1,0,418,6.58,2.43,32.79,0.0121118,98,1.36002,0.00195178,67.6,1,08:35,-4.27,eod,1,6.58,2019-07-22,0
2019-07-23,1,ok,1379,1379,2,60,1439,1,1,0,419,9.71,0.86,7.8,0.00661682,71.6,0.323517,-0.00203932,23.6,1,08:31,-10.04,stop,-1,9.71,2019-07-23,0
2019-07-24,2,ok,1380,1380,1,60,1439,1,1,0,420,6.12,0.31,15.95,0.00787666,87.6,0.7227,-0.00277488,17.6,0,,,,,,,
2019-07-25,3,ok,1374,1374,4,60,1439,1,1,0,414,4.88,1.35,13.21,0.00601647,55.2,0.637241,0.000739371,55.6,1,11:30,1.34,stop,1,4.88,2019-07-25,0
2019-07-26,4,ok,1379,1379,1,60,1438,1,1,0,420,4.27,0.07,22.73,0.00857864,90.8,1.25062,-0.0019371,24,0,,,,,,,
2019-07-29,0,ok,1379,1379,1,60,1438,3,1,0,420,6.08,0.83,11.54,0.00669609,71.6,0.634938,-0.00049916,39.2,0,,,,,,,
2019-07-30,1,ok,1379,1379,2,60,1439,1,1,0,419,4.53,-0.01,13.36,0.00746034,84.4,0.735076,0.00109594,58.8,1,11:53,3.68,eod,1,4.53,2019-07-30,0
2019-07-31,2,ok,1379,1379,2,60,1439,1,1,0,419,4.27,0.52,10.9,0.00591367,50,0.65289,0.0032434,77.6,1,09:26,-4.3,stop,1,4.27,2019-07-31,0
2019-08-01,3,ok,1378,1378,1,60,1437,1,1,0,420,12.26,0.24,23.88,0.0123883,98,1.43208,-0.00260379,17.6,1,11:01,-12.58,stop,-1,12.26,2019-08-01,0
2019-08-02,4,ok,1379,1379,1,60,1438,1,1,0,420,18.8,0.27,45.53,0.0139078,98.8,2.73043,0.000785428,55.6,0,,,,,,,
2019-08-05,0,ok,1378,1378,1,60,1437,3,1,0,420,19.25,-0.67,18.8,0.0125895,97.6,1.12744,0.0081983,97.2,1,09:15,3.39,eod,1,19.25,2019-08-05,0
2019-08-06,1,ok,1380,1380,1,60,1439,1,1,0,420,18.5,4.49,33.04,0.0127319,97.6,1.98141,0.0124949,99.6,0,,,,,,,
2019-08-07,2,ok,1379,1379,1,60,1438,1,1,0,420,17.88,0.4,18.5,0.0109664,95.2,1.0221,0.00861382,97.2,1,09:32,5.28,eod,1,17.88,2019-08-07,0
2019-08-08,3,ok,1380,1380,1,60,1439,1,1,0,420,14.96,-0.91,38.07,0.0142972,99.2,2.04129,0.0140262,99.6,0,,,,,,,
2019-08-09,4,ok,1378,1378,1,60,1437,1,1,0,420,9.99,3.8,19.53,0.0113018,95.6,1.04718,0.00687992,94.4,0,,,,,,,
2019-08-12,0,ok,1380,1380,1,60,1439,3,1,0,420,6.44,0.57,14.25,0.010304,94,0.764075,0.00194673,65.6,1,11:53,6.5,stop,1,6.44,2019-08-12,0
2019-08-13,1,ok,1379,1379,1,60,1438,1,1,0,420,8.62,0.25,32.75,0.0104784,94,1.75603,0.0042502,83.6,1,08:35,7.03,stop,1,8.62,2019-08-13,0
2019-08-14,2,ok,1380,1380,1,60,1439,1,1,0,420,9.8,0.91,55.24,0.0164602,100,2.88234,0.0015344,61.2,0,,,,,,,
2019-08-15,3,ok,1380,1380,1,60,1439,1,1,0,420,9.37,0.36,29.88,0.0132875,96.8,1.4141,0.00330588,75.6,0,,,,,,,
2019-08-16,4,ok,1378,1378,2,60,1438,1,1,0,419,11.19,0.54,19.1,0.0138424,97.6,0.903928,0.00386055,79.6,0,,,,,,,
2019-08-19,0,ok,1379,1379,2,60,1439,3,1,0,419,7.89,0.01,24.31,0.00951871,89.6,1.25861,-0.0020431,21.2,1,11:05,3,stop,-1,7.89,2019-08-19,0
2019-08-20,1,ok,1380,1380,1,60,1439,1,1,0,420,6.55,0.34,19.76,0.00866458,86,1.02304,-0.0063168,2.8,0,,,,,,,
2019-08-21,2,ok,1378,1378,2,60,1439,1,1,0,418,6.13,0.65,15.66,0.00632975,57.2,0.797149,-0.000238622,40,0,,,,,,,
2019-08-22,3,ok,1377,1377,3,60,1439,1,1,0,417,5.05,-0.01,11.59,0.0075156,79.6,0.589972,-0.000958945,31.2,1,08:02,1.13,stop,-1,5.05,2019-08-22,0
2019-08-23,4,ok,1379,1379,2,60,1439,1,1,0,419,5.09,0.37,12.1,0.00655253,64,0.615933,-0.00223011,20.8,1,09:05,-5.44,stop,-1,5.09,2019-08-23,0
2019-08-26,0,ok,1380,1380,1,60,1439,3,1,0,420,19.77,8.68,36.71,0.00955309,90,1.9006,0.00994566,97.2,0,,,,,,,
2019-08-27,1,ok,1379,1379,1,60,1438,1,1,0,420,4.57,-0.1,30.1,0.0135308,96.8,1.5322,0.00662793,92.4,1,08:42,9.11,stop,1,4.57,2019-08-27,0
2019-08-28,2,ok,1379,1379,2,60,1439,1,1,0,420,12.74,-0.29,19.07,0.00734544,76,0.873969,0.00542855,87.6,1,14:30,-6.25,eod,1,12.74,2019-08-28,0
2019-08-29,3,ok,1380,1380,1,60,1439,1,1,0,420,6.26,0.41,14.96,0.00889936,86.4,0.68561,0.00326954,73.6,1,08:42,-6.29,stop,1,6.26,2019-08-29,0
2019-08-30,4,ok,1378,1378,2,60,1439,1,1,0,418,6.69,0.64,30.71,0.0104979,92.4,1.56325,-0.00229084,18,0,,,,,,,
2019-09-02,0,short,1147,1147,29,60,1277,3,1,0,420,11.29,8.33,16.06,0.0089062,86,0.817511,-0.00325863,12.4,1,09:42,-7.4,catchup,-1,11.29,2019-09-03,1
2019-09-03,1,ok,1380,1380,1,60,1439,1,0,0,420,8.37,0.82,14.64,0.00751494,77.6,0.745228,-0.00191404,23.2,0,,,,,,,
2019-09-04,2,ok,1380,1380,1,60,1439,1,1,0,420,9.98,0.15,28.2,0.00867276,84.4,1.43548,0.00572249,88.8,0,,,,,,,
2019-09-05,3,ok,1380,1380,1,60,1439,1,1,0,420,11.22,0.12,23.13,0.00845704,82.4,1.1774,0.00435498,82.4,0,,,,,,,
2019-09-06,4,ok,1380,1380,1,60,1439,1,1,0,420,7.56,-1.48,46.8,0.0119794,94,2.18233,-0.00713367,1.6,1,09:39,1.39,stop,-1,7.56,2019-09-06,0
2019-09-09,0,ok,1380,1380,1,60,1439,3,1,0,420,9.9,1.57,25.31,0.0140623,98,1.18023,-0.0087954,1.2,1,17:47,1.74,eod,-1,9.9,2019-09-09,0
2019-09-10,1,ok,1380,1380,1,60,1439,1,1,0,420,13.44,0.19,17.86,0.00873028,84,0.752951,-0.00780051,2,0,,,,,,,
2019-09-11,2,ok,1380,1380,1,60,1439,1,1,0,420,7.94,0.22,16.53,0.00919684,86,0.69688,-0.0070694,2.8,0,,,,,,,
2019-09-12,3,ok,1379,1379,2,60,1439,1,1,0,419,9.16,-0.25,13.19,0.00758914,75.6,0.615062,-0.00173475,25.2,0,,,,,,,
2019-09-13,4,ok,1378,1378,2,60,1439,1,1,0,419,5.58,0,34.91,0.0120995,93.6,1.79671,0.00240391,67.6,1,09:36,1.5,stop,1,5.58,2019-09-13,0
2019-09-16,0,ok,1380,1380,1,60,1439,3,1,0,420,13.46,18.34,23.2,0.00890791,84.4,1.19403,0.000686711,50,0,,,,,,,
2019-09-17,1,ok,1380,1380,1,60,1439,1,1,0,420,4.71,0.72,16.25,0.00964842,88,0.757752,0.000465051,46.8,0,,,,,,,
2019-09-18,2,ok,1380,1380,1,60,1439,1,1,0,420,3.16,0.19,13.6,0.00742576,72,0.700489,0.000439565,46.4,1,15:29,3.6,stop,1,3.16,2019-09-18,0
2019-09-19,3,ok,1380,1380,1,60,1439,1,1,0,420,7.28,0.45,28.41,0.00981856,88,1.53859,-0.00124994,28.8,0,,,,,,,
2019-09-20,4,ok,1380,1380,1,60,1439,1,1,0,420,7.52,0.79,15.56,0.00673684,64.4,0.737441,0.000142232,43.2,1,10:17,-2.6,eod,1,7.52,2019-09-20,0
2019-09-23,0,ok,1380,1380,1,60,1439,3,1,0,420,8.52,-2.61,19.1,0.00651352,58.4,0.905213,0.0043006,82.8,1,11:16,4.09,eod,1,8.52,2019-09-23,0
2019-09-24,1,ok,1380,1380,1,60,1439,1,1,0,420,3.85,0.28,15.78,0.0075416,73.6,0.747336,0.00638864,90.8,1,10:40,-3.88,stop,1,3.85,2019-09-24,0
2019-09-25,2,ok,1380,1380,1,60,1439,1,1,0,420,7.05,-0.5,20.11,0.00880641,82.4,1.05371,0.00518758,87.2,0,,,,,,,
2019-09-26,3,ok,1379,1379,2,60,1439,1,1,0,419,7.25,0.53,34.67,0.00865493,80,1.81661,-0.00336138,13.2,1,15:24,-7.58,stop,-1,7.25,2019-09-26,0
2019-09-27,4,ok,1380,1380,1,60,1439,1,1,0,420,3.26,-0.01,12.13,0.00730971,68.4,0.61872,-0.00463549,6.8,1,09:10,9.55,stop,-1,3.26,2019-09-27,0
2019-09-30,0,ok,1379,1379,2,60,1439,3,1,0,420,9.42,-1.93,20.54,0.00967754,87.6,1.04769,-0.00628215,4,1,09:13,16.28,stop,-1,9.42,2019-09-30,0
2019-10-01,1,ok,1378,1378,2,60,1439,1,1,0,418,12.1,0.05,36.02,0.00954462,86.4,1.83729,-0.0111133,0,1,08:47,-12.47,stop,-1,12.1,2019-10-01,0
2019-10-02,2,ok,1380,1380,1,60,1439,1,1,0,420,6.61,0.42,28.13,0.0114395,92.8,1.38401,-0.00490345,7.6,1,09:09,-6.93,stop,-1,6.61,2019-10-02,0
2019-10-03,3,ok,1379,1379,2,60,1439,1,1,0,419,4.91,0.09,30.6,0.00940865,84.8,1.50554,0.00642367,90.8,1,09:16,-4.94,stop,1,4.91,2019-10-03,0
2019-10-04,4,ok,1380,1380,1,60,1439,1,1,0,420,5.31,0.65,23.76,0.0115448,92.8,1.169,0.0071825,94,1,13:45,-5.34,stop,1,5.31,2019-10-04,0
2019-10-07,0,ok,1379,1379,2,60,1439,3,1,0,420,6.89,7.57,19.73,0.00947249,84.4,0.970726,0.00313926,70.8,0,,,,,,,
2019-10-08,1,ok,1380,1380,1,60,1439,1,1,0,420,7.45,0.01,24.25,0.00743188,69.2,1.21737,-0.00328731,15.2,0,,,,,,,
2019-10-09,2,ok,1380,1380,1,60,1439,1,1,0,420,5.41,0.55,22.77,0.00915261,82,1.1203,0.00158679,59.2,1,10:06,-5.44,stop,1,5.41,2019-10-09,0
2019-10-10,3,ok,1380,1380,1,60,1439,1,1,0,420,11.7,0.05,12.67,0.00810695,74.8,0.585084,0.00267132,68,0,,,,,,,
2019-10-11,4,ok,1377,1377,2,60,1439,1,1,0,417,6.38,0.13,25.93,0.0102436,88.8,1.19741,-0.00293182,17.2,1,14:32,2.73,stop,-1,6.38,2019-10-11,0
2019-10-14,0,ok,1378,1378,2,60,1439,3,1,0,419,5.93,-0.47,29.2,0.010781,90.4,1.34842,-0.0059442,5.2,0,,,,,,,
2019-10-15,1,ok,1376,1376,2,60,1439,1,1,0,417,4.62,0.21,14.34,0.00641744,52.4,0.662203,-0.000176121,39.2,0,,,,,,,
2019-10-16,2,ok,1376,1376,2,60,1439,1,1,0,419,4.43,0.26,21.29,0.00687362,60.4,0.983145,-0.00299932,17.2,1,09:16,-4.77,stop,-1,4.43,2019-10-16,0
2019-10-17,3,ok,1376,1376,2,60,1439,1,1,0,416,5.6,0.52,14.48,0.00789271,72.4,0.657286,-0.000391429,38.4,1,15:31,-1.73,eod,1,5.6,2019-10-17,0
2019-10-18,4,ok,1378,1378,2,60,1439,1,1,0,420,3.21,0.32,13.93,0.0072209,63.2,0.666029,0.00175337,60.4,0,,,,,,,
2019-10-21,0,ok,1379,1379,2,60,1439,3,1,0,419,3.12,1.74,9.18,0.00554164,35.2,0.438919,0.000170196,43.6,0,,,,,,,
2019-10-22,1,ok,1375,1375,2,60,1439,1,1,0,416,4.62,0.1,13.81,0.00586092,40.4,0.660292,-0.00162368,27.2,0,,,,,,,
2019-10-23,2,ok,1376,1376,2,60,1439,1,1,0,417,3.07,0.29,8.14,0.00530253,28.4,0.389194,-0.000290056,38.4,1,13:43,1.72,stop,1,3.07,2019-10-23,0
2019-10-24,3,ok,1378,1378,2,60,1439,1,1,0,419,2.62,0.34,8.78,0.00517891,23.2,0.419794,0.00209396,65.6,1,15:37,4.12,stop,1,2.62,2019-10-24,0
2019-10-25,4,ok,1378,1378,2,60,1439,1,1,0,418,3.04,-0.17,16.04,0.0060115,44.8,0.796623,0.00358947,76.8,1,08:39,9.7,stop,1,3.04,2019-10-25,0
2019-10-28,0,ok,1380,1320,1,60,1379,3,1,0,420,3.23,0.31,17.39,0.0064289,53.6,0.86367,0.00404428,80,1,08:45,-3.26,stop,1,3.23,2019-10-28,0
2019-10-29,1,ok,1375,1320,1,60,1379,1,1,0,420,2.89,-0.13,18.2,0.00622722,47.6,0.980603,-0.00281758,18.4,1,12:38,0.94,stop,-1,2.89,2019-10-29,0
2019-10-30,2,ok,1379,1320,1,60,1379,1,1,0,420,2.48,0.82,11.31,0.00636701,51.2,0.635572,-0.00378042,12,0,,,,,,,
2019-10-31,3,ok,1378,1318,2,60,1379,1,1,0,419,5.57,0.38,15.55,0.00858863,76,0.930302,0.00071863,50,1,09:59,8.61,stop,1,5.57,2019-10-31,0
2019-11-01,4,ok,1377,1318,2,60,1379,1,1,0,418,4.26,0.05,20.52,0.00656679,56.8,1.29915,0.00664201,93.2,1,10:21,-4.29,stop,1,4.26,2019-11-01,0
2019-11-04,0,ok,1376,1376,2,60,1439,3,1,0,418,3.53,-0.09,12.72,0.00772514,70.8,0.805318,0.00356591,76,1,15:16,-3.56,stop,1,3.53,2019-11-04,0
2019-11-05,1,ok,1380,1380,1,60,1439,1,1,0,420,4.9,0.23,10.37,0.00533753,29.6,0.690643,0.000207473,44.4,1,12:21,19.41,stop,-1,4.9,2019-11-05,0
2019-11-06,2,ok,1380,1380,1,60,1439,1,1,0,420,5.01,-0.33,30.31,0.00793323,73.2,2.1034,-0.00774583,2.8,0,,,,,,,
2019-11-07,3,ok,1380,1380,1,60,1439,1,1,0,420,2.2,-0.15,11.84,0.00569015,38.8,0.821652,-0.00342798,14.8,1,09:20,1.33,stop,-1,2.2,2019-11-07,0
2019-11-08,4,ok,1379,1379,2,60,1439,1,1,0,419,4.09,-0.14,31.65,0.00897691,80.4,2.19639,-0.00806282,2.4,1,12:02,4.86,stop,-1,4.09,2019-11-08,0
2019-11-11,0,ok,1372,1372,3,60,1439,3,1,0,416,5.07,0.79,16.75,0.00852385,74.8,1.16239,-0.00776853,3.2,1,17:04,4.93,stop,-1,5.07,2019-11-11,0
2019-11-12,1,ok,1379,1379,2,60,1439,1,1,0,419,4.75,-0.22,18.23,0.0063434,49.6,1.26509,-0.00518544,7.6,1,08:10,1.1,stop,-1,4.75,2019-11-12,0
2019-11-13,2,ok,1374,1374,3,60,1439,1,1,0,417,6.02,0.23,14.79,0.00784662,70,0.985015,-0.00296553,18.8,1,19:22,1.98,eod,1,6.02,2019-11-13,0
2019-11-14,3,ok,1379,1379,2,60,1439,1,1,0,420,4.82,0.25,11.4,0.00632634,48.8,0.778955,0.00215063,66.4,1,08:01,4.44,eod,1,4.82,2019-11-14,0
2019-11-15,4,ok,1378,1378,3,60,1439,1,1,0,418,7.98,0.49,13.5,0.00582062,40.8,0.940111,0.00309623,71.2,0,,,,,,,
2019-11-18,0,ok,1380,1380,1,60,1439,3,1,0,420,4.69,-0.72,8.89,0.00540104,31.2,0.621678,0.000158027,44.4,1,15:41,-5,stop,-1,4.69,2019-11-18,0
2019-11-19,1,ok,1376,1376,3,60,1439,1,1,0,420,6.31,0.16,17.64,0.00596871,44,1.23357,0.00095622,54,0,,,,,,,
2019-11-20,2,ok,1379,1379,2,60,1439,1,1,0,419,4.32,0.62,10.43,0.00591994,43.2,0.687541,0.00194458,62.8,1,09:43,-4.35,stop,1,4.32,2019-11-20,0
2019-11-21,3,ok,1379,1379,2,60,1439,1,1,0,420,6.13,3.7,12.89,0.00740331,65.2,0.849703,0.00111077,54.8,0,,,,,,,
2019-11-22,4,ok,1374,1374,5,60,1439,1,1,0,414,3.12,0.5,13.3,0.0073298,63.6,0.87673,-0.00220545,24,1,17:44,-3.4,stop,-1,3.12,2019-11-22,0
2019-11-25,0,ok,1379,1379,2,60,1439,3,1,0,420,3.78,-1.57,11.89,0.00589367,42,0.84058,-0.0020118,25.2,1,08:02,2.85,eod,-1,3.78,2019-11-25,0
2019-11-26,1,ok,1377,1377,2,60,1439,1,1,0,418,4.7,-0.23,8.09,0.0054166,31.6,0.603731,-0.00433123,9.2,1,16:41,-5.03,stop,-1,4.7,2019-11-26,0
2019-11-27,2,ok,1373,1373,3,60,1439,1,1,0,414,3.91,0.16,12.85,0.00584397,41.2,0.981291,-0.00040336,38,0,,,,,,,
2019-11-28,3,short,1139,1139,2,60,1200,1,1,0,418,3.98,0.43,9.23,0.00477271,11.2,0.704849,-0.00124004,30.8,0,,,,,,,
2019-11-29,4,short,1203,1203,3,60,1265,1,0,0,420,4.2,0.2,4.02,0.00340713,0,0.312354,-0.000494126,36.8,0,,,,,,,
2019-12-02,0,ok,1375,1375,4,60,1439,3,0,0,418,5.3,0.6,13.41,0.00463511,10,1.04196,0.00107283,54.8,1,17:57,-1.78,eod,1,5.3,2019-12-02,0
2019-12-03,1,ok,1379,1379,2,60,1439,1,1,0,419,3.51,0.14,11.39,0.00664348,57.6,0.885004,0.00117547,56,1,10:48,13.71,stop,1,3.51,2019-12-03,0
2019-12-04,2,ok,1379,1379,2,60,1439,1,1,0,420,5.26,-0.19,21.95,0.00649727,53.6,1.71686,0.00642717,91.6,1,08:59,-5.29,stop,1,5.26,2019-12-04,0
2019-12-05,3,ok,1374,1374,3,60,1439,1,1,0,419,4.34,0.2,12.62,0.00721187,62,0.980575,0.00293376,70.8,1,09:03,-4.37,stop,1,4.34,2019-12-05,0
2019-12-06,4,ok,1372,1372,3,60,1439,1,1,0,412,1.49,-0.1,7.45,0.00546803,33.6,0.578866,0.00117484,55.2,1,14:26,-1.52,stop,1,1.49,2019-12-06,0
2019-12-09,0,ok,1378,1378,2,60,1439,3,1,0,418,2.96,-0.37,21.16,0.00923732,82,1.66156,-0.00474263,8.4,0,,,,,,,
2019-12-10,1,ok,1378,1378,2,60,1439,1,1,0,419,2.62,0.1,6.77,0.00409553,1.6,0.52603,-0.00297852,18,0,,,,,,,
2019-12-11,2,ok,1378,1378,3,60,1439,1,1,0,418,2.06,0.09,9.17,0.00511253,20.4,0.720063,3.54902e-05,41.6,0,,,,,,,
2019-12-12,3,ok,1378,1378,2,60,1439,1,1,0,418,1.56,0.25,16.25,0.00569225,38.8,1.32599,0.00308462,71.6,1,14:24,-1.59,stop,1,1.56,2019-12-12,0
2019-12-13,4,ok,1380,1380,1,60,1439,1,1,0,420,8.28,-1.72,22.93,0.00842799,73.6,1.87107,0.000705568,49.6,0,,,,,,,
2019-12-16,0,ok,1379,1379,2,60,1439,3,1,0,419,3.19,-0.35,16.32,0.00821601,72.4,1.3317,0.00163949,60.4,1,08:06,-0.13,eod,1,3.19,2019-12-16,0
2019-12-17,1,ok,1376,1376,2,60,1439,1,1,0,419,3.26,-0.02,6.74,0.00446526,5.6,0.52925,0.00185662,62.8,1,08:23,-3.29,stop,1,3.26,2019-12-17,0
2019-12-18,2,ok,1370,1370,2,60,1439,1,1,0,411,2.19,-0.07,6.36,0.00403521,1.2,0.518972,0.000905906,53.2,1,08:36,-2.22,stop,1,2.19,2019-12-18,0
2019-12-19,3,ok,1375,1375,2,60,1439,1,1,0,415,3.32,0.82,8.85,0.00482106,12.4,0.722154,0.000193809,44.4,0,,,,,,,
2019-12-20,4,ok,1366,1366,3,60,1439,1,1,0,413,1.61,0.26,8.47,0.00393351,0.4,0.727663,0.000702265,50,1,08:04,-1.64,stop,1,1.61,2019-12-20,0
2019-12-23,0,ok,1378,1378,3,60,1439,3,1,0,418,4.2,0.34,5.14,0.00348623,0,0.441581,0.000821162,52.4,1,08:33,2.55,eod,1,4.2,2019-12-23,0
2019-12-24,1,short,1178,1178,2,60,1244,1,1,0,413,6.49,-0.11,8.64,0.00384226,0.8,0.838021,0.00308884,72.8,1,08:05,8.29,catchup,1,6.49,2019-12-26,1
2019-12-26,3,ok,1377,1377,2,60,1439,2,0,0,419,8.29,0.92,16.16,0.00432614,4.8,1.75652,0.00617116,90.4,1,14:16,5.67,eod,1,8.29,2019-12-26,0
2019-12-27,4,ok,1380,1380,1,60,1439,1,1,0,420,4.79,0.15,15.34,0.00486002,13.6,1.66739,0.00800185,95.6,1,18:28,-0.63,eod,1,4.79,2019-12-27,0
2019-12-30,0,ok,1375,1375,3,60,1439,3,1,0,419,4.74,0.68,7.98,0.00455275,10,0.867391,0.00447262,83.6,1,18:41,-1.18,eod,1,4.74,2019-12-30,0
2019-12-31,1,ok,1377,1377,3,60,1439,1,1,0,417,9.59,-0.24,5.34,0.00397029,2,0.580435,0.00336726,75.2,1,09:11,-7.11,eod,1,9.59,2019-12-31,0
2020-01-02,3,ok,1377,1377,2,60,1439,2,1,0,418,4.01,1.86,10.76,0.0055122,35.6,1.19423,0.00319509,72.8,1,11:45,4.81,stop,1,4.01,2020-01-02,0
2020-01-03,4,ok,1380,1380,1,60,1439,1,1,0,420,15.92,-0.26,14.21,0.00538126,30.4,1.57714,0.00455893,83.6,1,09:51,4.62,eod,1,15.92,2020-01-03,0
2020-01-06,0,ok,1380,1380,1,60,1439,3,1,0,420,25.88,8.22,25.67,0.00879913,78,2.84906,0.0136664,99.2,0,,,,,,,
2020-01-07,1,ok,1380,1380,1,60,1439,1,1,0,420,10.37,-0.33,25.88,0.0156686,99.6,2.87236,0.00902878,96.4,1,08:05,5.58,eod,1,10.37,2020-01-07,0
2020-01-08,2,ok,1380,1380,1,60,1439,1,1,0,420,37.84,1.3,22,0.00810229,71.2,2.44173,0.00794601,94.4,0,,,,,,,
2020-01-09,3,ok,1380,1380,1,60,1439,1,1,0,420,7.55,0.43,59.15,0.0183217,100,5.93578,-0.00169926,28.8,1,08:24,4.7,stop,-1,7.55,2020-01-09,0
2020-01-10,4,ok,1380,1380,1,60,1439,1,1,0,420,7.99,0.52,21.18,0.0100615,87.2,2.12544,-0.00745577,4,0,,,,,,,
2020-01-13,0,ok,1379,1379,2,60,1439,3,1,0,419,7.08,-0.47,17.35,0.00737604,62.8,1.38967,-0.000543857,35.6,0,,,,,,,
2020-01-14,1,ok,1378,1378,3,60,1439,1,1,0,420,12.9,0.37,14.91,0.00599703,45.2,1.00914,-0.00367901,14,0,,,,,,,
2020-01-15,2,ok,1379,1379,2,60,1439,1,1,0,419,7.49,0.6,12.92,0.00745946,64.8,0.887363,-0.0017923,28.4,1,19:52,2.65,eod,1,7.49,2020-01-15,0
2020-01-16,3,ok,1378,1378,2,60,1439,1,1,0,418,6.6,0.52,12.33,0.00660996,55.2,0.908957,0.00257216,68.8,0,,,,,,,
2020-01-17,4,ok,1380,1380,1,60,1439,1,1,0,420,7.56,0.43,10.06,0.00519625,24.4,0.796832,0.000601103,48.4,1,09:02,2.74,eod,1,7.56,2020-01-17,0
2020-01-20,0,hole,1077,1077,61,60,1199,3,1,0,419,5.92,0.19,11.85,0.00526153,26.8,0.938614,0.00212666,66.4,1,08:11,-1.86,catchup,1,5.92,2020-01-21,1
2020-01-21,1,ok,1380,1380,1,60,1439,1,0,0,420,8.75,0.23,6.43,0.00315161,0,0.509307,0.00276723,70.4,0,,,,,,,
2020-01-22,2,ok,1380,1380,1,60,1439,1,1,0,420,8.71,0.78,22.27,0.00744672,64.8,1.76396,-0.00120982,32.4,0,,,,,,,
2020-01-23,3,ok,1379,1379,2,60,1439,1,1,0,420,7.91,0.02,8.87,0.00514952,22.8,0.653889,0.000121255,42.4,0,,,,,,,
2020-01-24,4,ok,1378,1378,2,60,1439,1,1,0,420,3.77,-0.12,16.05,0.00706671,58.8,1.18319,0.00114241,56.8,1,16:46,5.73,stop,1,3.77,2020-01-24,0
2020-01-27,0,ok,1380,1380,1,60,1439,3,1,0,420,11.11,7.8,19.34,0.00701868,58.4,1.3283,0.0050282,84.8,0,,,,,,,
2020-01-28,1,ok,1380,1380,1,60,1439,1,1,0,420,4.73,-0.35,12.55,0.0083021,71.2,0.829752,0.00571146,86.8,0,,,,,,,
2020-01-29,2,ok,1380,1380,1,60,1439,1,1,0,420,6.56,-0.08,17.58,0.00651423,51.6,1.20742,-0.00193405,26.8,0,,,,,,,
2020-01-30,3,ok,1380,1380,1,60,1439,1,1,0,420,5.82,0.3,14.61,0.00612576,44.8,0.943798,0.000596746,47.6,1,09:20,-5.85,stop,1,5.82,2020-01-30,0
2020-01-31,4,ok,1379,1379,2,60,1439,1,1,0,420,5.06,-0.16,13.74,0.00825714,70.8,0.887597,0.00152406,58.8,1,09:55,6.83,stop,1,5.06,2020-01-31,0
2020-02-03,0,ok,1379,1379,2,60,1439,3,1,0,420,14.19,4.06,19.63,0.00796499,69.2,1.26809,0.0026225,68,0,,,,,,,
2020-02-04,1,ok,1379,1379,2,60,1439,1,1,0,419,7.46,0.73,24.3,0.008171,70,1.45509,-0.00127732,31.2,1,08:03,16.42,eod,-1,7.46,2020-02-04,0
